Country,Year,AverageTemperature,continent,iso_2,iso_3,Country Code_x,GDP,Country Code_y,Population
Bhutan,1968,11.634333333333332,Asia,BT,BTN,BTN,,BTN,280102.0
Bhutan,1969,12.289916666666665,Asia,BT,BTN,BTN,,BTN,289296.0
Bhutan,1970,12.107166666666666,Asia,BT,BTN,BTN,,BTN,298894.0
Bhutan,1971,11.768416666666667,Asia,BT,BTN,BTN,,BTN,308837.0
Bhutan,1972,12.121249999999998,Asia,BT,BTN,BTN,,BTN,319128.0
Bhutan,1973,12.380333333333333,Asia,BT,BTN,BTN,,BTN,329800.0
Bhutan,1974,12.194416666666667,Asia,BT,BTN,BTN,,BTN,340842.0
Bhutan,1975,12.248249999999999,Asia,BT,BTN,BTN,,BTN,352269.0
Bhutan,1976,12.259333333333332,Asia,BT,BTN,BTN,,BTN,364119.0
Bhutan,1977,12.00475,Asia,BT,BTN,BTN,,BTN,376387.0
Bhutan,1978,11.875166666666667,Asia,BT,BTN,BTN,,BTN,389072.0
Bhutan,1979,12.443416666666666,Asia,BT,BTN,BTN,,BTN,402063.0
Bhutan,1980,12.231583333333333,Asia,BT,BTN,BTN,163460690.511253,BTN,415257.0
Bhutan,1981,12.058750000000002,Asia,BT,BTN,BTN,188179698.081827,BTN,428641.0
Bhutan,1982,12.045,Asia,BT,BTN,BTN,194652654.125021,BTN,442201.0
Bhutan,1983,11.73975,Asia,BT,BTN,BTN,214956903.509309,BTN,456033.0
Bhutan,1984,12.296333333333331,Asia,BT,BTN,BTN,224751756.57476,BTN,470165.0
Bhutan,1985,12.404333333333334,Asia,BT,BTN,BTN,233805955.256917,BTN,484528.0
Bhutan,1986,11.993666666666664,Asia,BT,BTN,BTN,260441591.675108,BTN,499151.0
Bhutan,1987,12.320500000000001,Asia,BT,BTN,BTN,336111135.154882,BTN,514026.0
Bhutan,1988,12.656166666666666,Asia,BT,BTN,BTN,352134806.734366,BTN,529051.0
Bhutan,1989,12.250333333333336,Asia,BT,BTN,BTN,378036319.493201,BTN,544209.0
Bhutan,1990,12.205583333333335,Asia,BT,BTN,BTN,417288276.307794,BTN,558442.0
Bhutan,1991,11.994666666666667,Asia,BT,BTN,BTN,415586258.883034,BTN,567710.0
Bhutan,1992,11.826833333333333,Asia,BT,BTN,BTN,434706931.459914,BTN,545944.0
Bhutan,1993,12.08775,Asia,BT,BTN,BTN,443341804.710712,BTN,520838.0
Bhutan,1994,12.299666666666667,Asia,BT,BTN,BTN,465293890.442515,BTN,521260.0
Bhutan,1995,12.428416666666665,Asia,BT,BTN,BTN,498209325.939533,BTN,527536.0
Bhutan,1996,12.374666666666664,Asia,BT,BTN,BTN,525935536.143273,BTN,537494.0
Bhutan,1997,11.578833333333334,Asia,BT,BTN,BTN,554198462.570411,BTN,546865.0
Bhutan,1998,12.589833333333333,Asia,BT,BTN,BTN,586973930.531814,BTN,557143.0
Bhutan,1999,12.814916666666667,Asia,BT,BTN,BTN,633837764.920928,BTN,570990.0
Bhutan,2000,11.998416666666666,Asia,BT,BTN,BTN,655103454.748497,BTN,587207.0
Bhutan,2001,12.42575,Asia,BT,BTN,BTN,709797744.000886,BTN,603234.0
Bhutan,2002,12.180333333333332,Asia,BT,BTN,BTN,787820712.542049,BTN,619048.0
Bhutan,2003,12.232583333333332,Asia,BT,BTN,BTN,849454308.950717,BTN,634627.0
Bhutan,2004,12.208083333333333,Asia,BT,BTN,BTN,900495828.789288,BTN,649991.0
Bhutan,2005,12.445916666666667,Asia,BT,BTN,BTN,966117205.239206,BTN,663323.0
Bhutan,2006,12.854,Asia,BT,BTN,BTN,1033742879.29677,BTN,673260.0
Bhutan,2007,12.6995,Asia,BT,BTN,BTN,1223546900.67404,BTN,681614.0
Bhutan,2008,12.456333333333333,Asia,BT,BTN,BTN,1282270552.23584,BTN,689737.0
Bhutan,2009,13.11475,Asia,BT,BTN,BTN,1368802448.65943,BTN,697678.0
Bhutan,2010,12.947249999999999,Asia,BT,BTN,BTN,1532318165.5995,BTN,705516.0
Bhutan,2011,12.40025,Asia,BT,BTN,BTN,1654637256.60221,BTN,713331.0
Bhutan,2012,12.27975,Asia,BT,BTN,BTN,1739328224.14102,BTN,721145.0
Bhutan,2013,13.331375,Asia,BT,BTN,BTN,1776201506.49054,BTN,728889.0
Bolivia,1960,20.5945,South_America,BO,BOL,BOL,4727739741.04915,BOL,3707515.0
Bolivia,1961,21.368,South_America,BO,BOL,BOL,4826516215.30958,BOL,3784744.0
Bolivia,1962,20.797333333333334,South_America,BO,BOL,BOL,5095783590.41204,BOL,3864140.0
Bolivia,1963,21.510916666666663,South_America,BO,BOL,BOL,5442175889.29263,BOL,3945729.0
Bolivia,1964,20.837083333333336,South_America,BO,BOL,BOL,5657500831.80231,BOL,4029472.0
Bolivia,1965,21.23275,South_America,BO,BOL,BOL,5935478851.35736,BOL,4115511.0
Bolivia,1966,21.206333333333333,South_America,BO,BOL,BOL,6361087684.30403,BOL,4204065.0
Bolivia,1967,21.458083333333335,South_America,BO,BOL,BOL,6762931556.99211,BOL,4295269.0
Bolivia,1968,21.131583333333335,South_America,BO,BOL,BOL,7339771954.98812,BOL,4389249.0
Bolivia,1969,21.754166666666666,South_America,BO,BOL,BOL,7668160496.1229,BOL,4486098.0
Bolivia,1970,21.51625,South_America,BO,BOL,BOL,8069284218.52596,BOL,4585693.0
Bolivia,1971,20.73966666666667,South_America,BO,BOL,BOL,8477859226.69837,BOL,4688267.0
Bolivia,1972,21.3355,South_America,BO,BOL,BOL,9153331406.68551,BOL,4793804.0
Bolivia,1973,21.314083333333333,South_America,BO,BOL,BOL,9678655881.10015,BOL,4902248.0
Bolivia,1974,20.789416666666668,South_America,BO,BOL,BOL,9963166533.65501,BOL,5013765.0
Bolivia,1975,21.04225,South_America,BO,BOL,BOL,10691575405.5395,BOL,5127776.0
Bolivia,1976,20.828916666666668,South_America,BO,BOL,BOL,11184945367.9432,BOL,5244355.0
Bolivia,1977,21.246666666666666,South_America,BO,BOL,BOL,11740973123.3016,BOL,5363917.0
Bolivia,1978,21.28475,South_America,BO,BOL,BOL,11981979440.6382,BOL,5486132.0
Bolivia,1979,21.039166666666667,South_America,BO,BOL,BOL,11997956697.0313,BOL,5610380.0
Bolivia,1980,21.03408333333333,South_America,BO,BOL,BOL,11833371977.2431,BOL,5736088.0
Bolivia,1981,20.977999999999998,South_America,BO,BOL,BOL,11865986688.1404,BOL,5862990.0
Bolivia,1982,21.300083333333333,South_America,BO,BOL,BOL,11398616569.9654,BOL,5991118.0
Bolivia,1983,21.57166666666667,South_America,BO,BOL,BOL,10937870650.2962,BOL,6120620.0
Bolivia,1984,21.291833333333333,South_America,BO,BOL,BOL,10915922095.7698,BOL,6251926.0
Bolivia,1985,21.483166666666666,South_America,BO,BOL,BOL,10732928693.2276,BOL,6385630.0
Bolivia,1986,21.482583333333334,South_America,BO,BOL,BOL,10456675537.3624,BOL,6521983.0
Bolivia,1987,21.87291666666667,South_America,BO,BOL,BOL,10714274130.5308,BOL,6661434.0
Bolivia,1988,21.46683333333333,South_America,BO,BOL,BOL,11026005717.8456,BOL,6804072.0
Bolivia,1989,21.156916666666667,South_America,BO,BOL,BOL,11443905774.5995,BOL,6949139.0
Bolivia,1990,21.326083333333333,South_America,BO,BOL,BOL,11974420919.7536,BOL,7096194.0
Bolivia,1991,21.75408333333333,South_America,BO,BOL,BOL,12605056990.7864,BOL,7244891.0
Bolivia,1992,21.205916666666667,South_America,BO,BOL,BOL,12812599025.1273,BOL,7394419.0
Bolivia,1993,21.52491666666667,South_America,BO,BOL,BOL,13359606817.7445,BOL,7544489.0
Bolivia,1994,21.984750000000002,South_America,BO,BOL,BOL,13983135084.6028,BOL,7693722.0
Bolivia,1995,21.730583333333332,South_America,BO,BOL,BOL,14637304820.8066,BOL,7841471.0
Bolivia,1996,21.05366666666667,South_America,BO,BOL,BOL,15275687736.6638,BOL,7989367.0
Bolivia,1997,21.611333333333334,South_America,BO,BOL,BOL,16032477194.0665,BOL,8137619.0
Bolivia,1998,21.467333333333332,South_America,BO,BOL,BOL,16838807348.2396,BOL,8286928.0
Bolivia,1999,21.031750000000002,South_America,BO,BOL,BOL,16910689762.1471,BOL,8439052.0
Bolivia,2000,21.077166666666667,South_America,BO,BOL,BOL,17334777867.8778,BOL,8592656.0
Bolivia,2001,21.234083333333334,South_America,BO,BOL,BOL,17626660706.3223,BOL,8746084.0
Bolivia,2002,21.60575,South_America,BO,BOL,BOL,18064782945.5637,BOL,8900583.0
Bolivia,2003,21.26275,South_America,BO,BOL,BOL,18554580602.0356,BOL,9057378.0
Bolivia,2004,21.571,South_America,BO,BOL,BOL,19328918095.8879,BOL,9216279.0
Bolivia,2005,21.371750000000002,South_America,BO,BOL,BOL,20183533283.647,BOL,9377388.0
Bolivia,2006,21.470000000000002,South_America,BO,BOL,BOL,21151739156.1698,BOL,9542663.0
Bolivia,2007,21.129333333333335,South_America,BO,BOL,BOL,22117185810.8083,BOL,9711152.0
Bolivia,2008,21.189,South_America,BO,BOL,BOL,23477060510.312,BOL,9880593.0
Bolivia,2009,21.378333333333334,South_America,BO,BOL,BOL,24265185331.7026,BOL,10051317.0
Bolivia,2010,21.446416666666668,South_America,BO,BOL,BOL,25266542216.5478,BOL,10223270.0
Bolivia,2011,21.55541666666667,South_America,BO,BOL,BOL,26581436430.6683,BOL,10396246.0
Bolivia,2012,21.607166666666668,South_America,BO,BOL,BOL,27943010858.0135,BOL,10569697.0
Bolivia,2013,20.640875,South_America,BO,BOL,BOL,29842021069.2817,BOL,10743349.0
Botswana,1960,22.15133333333333,Africa,BW,BWA,BWA,203292544.351419,BWA,512865.0
Botswana,1961,22.15725,Africa,BW,BWA,BWA,216187967.22057,BWA,524403.0
Botswana,1962,22.222416666666664,Africa,BW,BWA,BWA,230600500.847226,BWA,536428.0
Botswana,1963,21.49325,Africa,BW,BWA,BWA,244254460.495495,BWA,549041.0
Botswana,1964,22.027833333333334,Africa,BW,BWA,BWA,260942660.273405,BWA,562274.0
Botswana,1965,22.242083333333337,Africa,BW,BWA,BWA,276113749.273816,BWA,570975.0
Botswana,1966,22.409916666666664,Africa,BW,BWA,BWA,293630458.254443,BWA,574855.0
Botswana,1967,21.632500000000004,Africa,BW,BWA,BWA,311026770.758347,BWA,578723.0
Botswana,1968,21.930000000000003,Africa,BW,BWA,BWA,343893145.361673,BWA,582655.0
Botswana,1969,22.312083333333334,Africa,BW,BWA,BWA,395901497.490604,BWA,586737.0
Botswana,1970,22.855833333333333,Africa,BW,BWA,BWA,463680893.578461,BWA,592244.0
Botswana,1971,22.080916666666667,Africa,BW,BWA,BWA,583408434.264568,BWA,604139.0
Botswana,1972,22.05816666666667,Africa,BW,BWA,BWA,737206221.188111,BWA,626601.0
Botswana,1973,22.373,Africa,BW,BWA,BWA,894254619.630138,BWA,657246.0
Botswana,1974,21.223666666666666,Africa,BW,BWA,BWA,972929309.775906,BWA,691569.0
Botswana,1975,21.67025,Africa,BW,BWA,BWA,1055105355.31286,BWA,727930.0
Botswana,1976,21.144250000000003,Africa,BW,BWA,BWA,1167446397.15592,BWA,766424.0
Botswana,1977,22.063916666666668,Africa,BW,BWA,BWA,1307680526.3999,BWA,806968.0
Botswana,1978,21.693833333333334,Africa,BW,BWA,BWA,1495107781.66125,BWA,849394.0
Botswana,1979,22.365750000000002,Africa,BW,BWA,BWA,1676742279.97968,BWA,893500.0
Botswana,1980,21.845916666666668,Africa,BW,BWA,BWA,1877731723.57448,BWA,938578.0
Botswana,1981,21.605666666666664,Africa,BW,BWA,BWA,2047945427.88689,BWA,982747.0
Botswana,1982,22.48783333333333,Africa,BW,BWA,BWA,2297088881.29292,BWA,1023009.0
Botswana,1983,22.964416666666665,Africa,BW,BWA,BWA,2599080932.5647,BWA,1060717.0
Botswana,1984,22.52591666666667,Africa,BW,BWA,BWA,2821182369.34372,BWA,1099170.0
Botswana,1985,22.27266666666667,Africa,BW,BWA,BWA,3022199266.11853,BWA,1138704.0
Botswana,1986,22.308333333333334,Africa,BW,BWA,BWA,3269201325.29708,BWA,1179263.0
Botswana,1987,23.144333333333336,Africa,BW,BWA,BWA,3657645477.4332,BWA,1220361.0
Botswana,1988,22.25316666666667,Africa,BW,BWA,BWA,4369056407.52546,BWA,1261272.0
Botswana,1989,22.104166666666668,Africa,BW,BWA,BWA,4939629217.21962,BWA,1301671.0
Botswana,1990,22.944833333333335,Africa,BW,BWA,BWA,5274181509.06158,BWA,1341474.0
Botswana,1991,22.05966666666667,Africa,BW,BWA,BWA,5667567368.96049,BWA,1380584.0
Botswana,1992,23.290833333333335,Africa,BW,BWA,BWA,5832894293.66386,BWA,1420695.0
Botswana,1993,22.680750000000003,Africa,BW,BWA,BWA,5944658790.63481,BWA,1462262.0
Botswana,1994,22.379166666666666,Africa,BW,BWA,BWA,6160326022.62271,BWA,1503544.0
Botswana,1995,23.213833333333337,Africa,BW,BWA,BWA,6593422218.35509,BWA,1543634.0
Botswana,1996,22.19966666666667,Africa,BW,BWA,BWA,6977805547.30134,BWA,1582169.0
Botswana,1997,22.33683333333333,Africa,BW,BWA,BWA,7558770024.39507,BWA,1619354.0
Botswana,1998,23.07058333333333,Africa,BW,BWA,BWA,7592305529.71034,BWA,1655699.0
Botswana,1999,22.977999999999998,Africa,BW,BWA,BWA,8326271987.14048,BWA,1691558.0
Botswana,2000,21.872333333333334,Africa,BW,BWA,BWA,8491772941.63786,BWA,1726985.0
Botswana,2001,22.3505,Africa,BW,BWA,BWA,8513051113.08118,BWA,1761930.0
Botswana,2002,22.98566666666667,Africa,BW,BWA,BWA,9029753379.23148,BWA,1795130.0
Botswana,2003,23.395166666666668,Africa,BW,BWA,BWA,9447460264.6383,BWA,1826863.0
Botswana,2004,22.346083333333336,Africa,BW,BWA,BWA,9703091697.32204,BWA,1859085.0
Botswana,2005,23.36883333333333,Africa,BW,BWA,BWA,10145227205.296,BWA,1892807.0
Botswana,2006,21.804000000000002,Africa,BW,BWA,BWA,10993760931.1233,BWA,1928704.0
Botswana,2007,22.400500000000005,Africa,BW,BWA,BWA,11630580665.0785,BWA,1966977.0
Botswana,2008,22.311166666666665,Africa,BW,BWA,BWA,12008815633.7422,BWA,2007320.0
Botswana,2009,22.139750000000003,Africa,BW,BWA,BWA,10310260575.8617,BWA,2048997.0
Botswana,2010,22.730166666666666,Africa,BW,BWA,BWA,11353886711.9584,BWA,2091664.0
Botswana,2011,21.955083333333334,Africa,BW,BWA,BWA,12130325632.3138,BWA,2134037.0
Botswana,2012,22.40008333333333,Africa,BW,BWA,BWA,12109594813.441,BWA,2175425.0
Botswana,2013,21.82575,Africa,BW,BWA,BWA,13454101785.8044,BWA,2217278.0
Brazil,1960,24.75266666666667,South_America,BR,BRA,BRA,188464088773.788,BRA,73092515.0
Brazil,1961,25.146416666666667,South_America,BR,BRA,BRA,204672000408.334,BRA,75330008.0
Brazil,1962,24.842333333333332,South_America,BR,BRA,BRA,218180352435.284,BRA,77599218.0
Brazil,1963,25.171583333333334,South_America,BR,BRA,BRA,219489434549.896,BRA,79915555.0
Brazil,1964,24.734083333333334,South_America,BR,BRA,BRA,226952075324.592,BRA,82262794.0
Brazil,1965,24.983833333333333,South_America,BR,BRA,BRA,232398925132.383,BRA,84623747.0
Brazil,1966,25.08641666666667,South_America,BR,BRA,BRA,247969653116.252,BRA,86979283.0
Brazil,1967,25.013666666666666,South_America,BR,BRA,BRA,258384378547.135,BRA,89323288.0
Brazil,1968,24.631249999999998,South_America,BR,BRA,BRA,283706047644.754,BRA,91659246.0
Brazil,1969,25.282750000000004,South_America,BR,BRA,BRA,310658122171.006,BRA,94000381.0
Brazil,1970,25.191083333333335,South_America,BR,BRA,BRA,342966566876.79,BRA,96369875.0
Brazil,1971,24.608500000000003,South_America,BR,BRA,BRA,381868997020.349,BRA,98766288.0
Brazil,1972,25.097333333333335,South_America,BR,BRA,BRA,427465484612.615,BRA,101194394.0
Brazil,1973,25.169583333333335,South_America,BR,BRA,BRA,487176948862.304,BRA,103666904.0
Brazil,1974,24.581500000000002,South_America,BR,BRA,BRA,526901058557.905,BRA,106167372.0
Brazil,1975,24.67675,South_America,BR,BRA,BRA,554124187273.806,BRA,108700515.0
Brazil,1976,24.719000000000005,South_America,BR,BRA,BRA,610961422946.065,BRA,111286504.0
Brazil,1977,25.132333333333335,South_America,BR,BRA,BRA,641108263934.078,BRA,113939886.0
Brazil,1978,24.9275,South_America,BR,BRA,BRA,672970688728.912,BRA,116664382.0
Brazil,1979,24.944333333333333,South_America,BR,BRA,BRA,718460547037.255,BRA,119447303.0
Brazil,1980,25.148,South_America,BR,BRA,BRA,784558917364.681,BRA,122288383.0
Brazil,1981,24.983416666666667,South_America,BR,BRA,BRA,751215163376.685,BRA,125168060.0
Brazil,1982,25.230333333333334,South_America,BR,BRA,BRA,757450249232.708,BRA,128065095.0
Brazil,1983,25.35075,South_America,BR,BRA,BRA,735256956930.19,BRA,130977370.0
Brazil,1984,25.109916666666667,South_America,BR,BRA,BRA,774960832604.42,BRA,133888775.0
Brazil,1985,24.965666666666667,South_America,BR,BRA,BRA,835795257963.87,BRA,136783180.0
Brazil,1986,25.131,South_America,BR,BRA,BRA,898396322785.362,BRA,139643355.0
Brazil,1987,25.56341666666667,South_America,BR,BRA,BRA,930109712979.684,BRA,142466264.0
Brazil,1988,25.177333333333337,South_America,BR,BRA,BRA,929551647151.897,BRA,145253973.0
Brazil,1989,24.871416666666665,South_America,BR,BRA,BRA,958925479201.9,BRA,148003411.0
Brazil,1990,25.27491666666667,South_America,BR,BRA,BRA,917212220856.615,BRA,150706446.0
Brazil,1991,25.29216666666667,South_America,BR,BRA,BRA,926679589877.167,BRA,153336445.0
Brazil,1992,25.251333333333335,South_America,BR,BRA,BRA,921637785237.654,BRA,155900790.0
Brazil,1993,25.354916666666668,South_America,BR,BRA,BRA,967025589117.641,BRA,158440875.0
Brazil,1994,25.454666666666668,South_America,BR,BRA,BRA,1023624343217.9,BRA,160980472.0
Brazil,1995,25.55441666666667,South_America,BR,BRA,BRA,1066860123057.74,BRA,163515328.0
Brazil,1996,25.337833333333332,South_America,BR,BRA,BRA,1090425612783.91,BRA,166037122.0
Brazil,1997,25.559416666666667,South_America,BR,BRA,BRA,1127443882933.16,BRA,168546707.0
Brazil,1998,25.95875,South_America,BR,BRA,BRA,1131255747038.65,BRA,171039804.0
Brazil,1999,25.286583333333336,South_America,BR,BRA,BRA,1136549317651.98,BRA,173486281.0
Brazil,2000,25.1965,South_America,BR,BRA,BRA,1186420527155.95,BRA,175873720.0
Brazil,2001,25.504416666666668,South_America,BR,BRA,BRA,1202910543363.1,BRA,178211881.0
Brazil,2002,25.80033333333333,South_America,BR,BRA,BRA,1239640958003.7,BRA,180476685.0
Brazil,2003,25.621,South_America,BR,BRA,BRA,1253783141526.78,BRA,182629278.0
Brazil,2004,25.4965,South_America,BR,BRA,BRA,1326000607099.75,BRA,184722043.0
Brazil,2005,25.806,South_America,BR,BRA,BRA,1368460897672.78,BRA,186797334.0
Brazil,2006,25.517,South_America,BR,BRA,BRA,1422679163956.12,BRA,188820682.0
Brazil,2007,25.668000000000003,South_America,BR,BRA,BRA,1509033948357.92,BRA,190779453.0
Brazil,2008,25.41033333333333,South_America,BR,BRA,BRA,1585907087042.63,BRA,192672317.0
Brazil,2009,25.600583333333333,South_America,BR,BRA,BRA,1583911825584.01,BRA,194517549.0
Brazil,2010,25.812416666666667,South_America,BR,BRA,BRA,1703152284574.41,BRA,196353492.0
Brazil,2011,25.428916666666666,South_America,BR,BRA,BRA,1770842762050.66,BRA,198185302.0
Brazil,2012,25.717083333333335,South_America,BR,BRA,BRA,1804863767940.85,BRA,199977707.0
Brazil,2013,25.348125,South_America,BR,BRA,BRA,1859096723592.52,BRA,201721767.0
British Virgin Islands,1960,26.917083333333334,North_America,VG,VGB,VGB,,VGB,7850.0
British Virgin Islands,1961,26.674833333333336,North_America,VG,VGB,VGB,,VGB,7885.0
British Virgin Islands,1962,26.583166666666667,North_America,VG,VGB,VGB,,VGB,7902.0
British Virgin Islands,1963,26.80241666666667,North_America,VG,VGB,VGB,,VGB,7919.0
British Virgin Islands,1964,26.67975,North_America,VG,VGB,VGB,,VGB,7949.0
British Virgin Islands,1965,26.30333333333333,North_America,VG,VGB,VGB,,VGB,8018.0
British Virgin Islands,1966,26.439833333333336,North_America,VG,VGB,VGB,,VGB,8139.0
British Virgin Islands,1967,26.23,North_America,VG,VGB,VGB,,VGB,8337.0
British Virgin Islands,1968,26.323333333333334,North_America,VG,VGB,VGB,,VGB,8649.0
British Virgin Islands,1969,26.77525,North_America,VG,VGB,VGB,,VGB,9117.0
British Virgin Islands,1970,26.606583333333333,North_America,VG,VGB,VGB,,VGB,9581.0
British Virgin Islands,1971,26.292166666666663,North_America,VG,VGB,VGB,,VGB,9813.0
British Virgin Islands,1972,26.40125,North_America,VG,VGB,VGB,,VGB,9907.0
British Virgin Islands,1973,26.733583333333332,North_America,VG,VGB,VGB,,VGB,10018.0
British Virgin Islands,1974,26.171666666666667,North_America,VG,VGB,VGB,,VGB,10146.0
British Virgin Islands,1975,26.247500000000002,North_America,VG,VGB,VGB,,VGB,10282.0
British Virgin Islands,1976,26.151833333333332,North_America,VG,VGB,VGB,,VGB,10428.0
British Virgin Islands,1977,26.730833333333333,North_America,VG,VGB,VGB,,VGB,10578.0
British Virgin Islands,1978,26.717583333333334,North_America,VG,VGB,VGB,,VGB,10727.0
British Virgin Islands,1979,26.549333333333333,North_America,VG,VGB,VGB,,VGB,10876.0
British Virgin Islands,1980,26.99,North_America,VG,VGB,VGB,,VGB,11109.0
British Virgin Islands,1981,26.90325,North_America,VG,VGB,VGB,,VGB,11472.0
British Virgin Islands,1982,26.553833333333333,North_America,VG,VGB,VGB,,VGB,11889.0
British Virgin Islands,1983,26.958166666666667,North_America,VG,VGB,VGB,,VGB,12315.0
British Virgin Islands,1984,26.599333333333334,North_America,VG,VGB,VGB,,VGB,12753.0
British Virgin Islands,1985,26.593833333333336,North_America,VG,VGB,VGB,,VGB,13202.0
British Virgin Islands,1986,26.6095,North_America,VG,VGB,VGB,,VGB,13656.0
British Virgin Islands,1987,27.143583333333336,North_America,VG,VGB,VGB,,VGB,14117.0
British Virgin Islands,1988,26.828500000000002,North_America,VG,VGB,VGB,,VGB,14593.0
British Virgin Islands,1989,26.56041666666667,North_America,VG,VGB,VGB,,VGB,15091.0
British Virgin Islands,1990,26.82166666666667,North_America,VG,VGB,VGB,,VGB,15617.0
British Virgin Islands,1991,26.777583333333336,North_America,VG,VGB,VGB,,VGB,16090.0
British Virgin Islands,1992,26.776416666666666,North_America,VG,VGB,VGB,,VGB,16476.0
British Virgin Islands,1993,26.9305,North_America,VG,VGB,VGB,,VGB,16855.0
British Virgin Islands,1994,27.040750000000003,North_America,VG,VGB,VGB,,VGB,17255.0
British Virgin Islands,1995,27.228916666666667,North_America,VG,VGB,VGB,,VGB,17674.0
British Virgin Islands,1996,26.743583333333333,North_America,VG,VGB,VGB,,VGB,18120.0
British Virgin Islands,1997,27.114666666666665,North_America,VG,VGB,VGB,,VGB,18591.0
British Virgin Islands,1998,27.452333333333332,North_America,VG,VGB,VGB,,VGB,19079.0
British Virgin Islands,1999,26.99825,North_America,VG,VGB,VGB,,VGB,19586.0
British Virgin Islands,2000,26.730583333333332,North_America,VG,VGB,VGB,,VGB,20104.0
British Virgin Islands,2001,27.133166666666668,North_America,VG,VGB,VGB,,VGB,20657.0
British Virgin Islands,2002,27.297833333333333,North_America,VG,VGB,VGB,,VGB,21288.0
British Virgin Islands,2003,27.376583333333333,North_America,VG,VGB,VGB,,VGB,21982.0
British Virgin Islands,2004,27.02925,North_America,VG,VGB,VGB,,VGB,22715.0
British Virgin Islands,2005,27.424666666666667,North_America,VG,VGB,VGB,,VGB,23497.0
British Virgin Islands,2006,27.37483333333333,North_America,VG,VGB,VGB,,VGB,24323.0
British Virgin Islands,2007,27.47,North_America,VG,VGB,VGB,,VGB,25191.0
British Virgin Islands,2008,26.924000000000003,North_America,VG,VGB,VGB,,VGB,26115.0
British Virgin Islands,2009,27.238500000000002,North_America,VG,VGB,VGB,,VGB,27044.0
British Virgin Islands,2010,27.593666666666667,North_America,VG,VGB,VGB,,VGB,27556.0
British Virgin Islands,2011,27.15925,North_America,VG,VGB,VGB,,VGB,27962.0
British Virgin Islands,2012,27.360166666666668,North_America,VG,VGB,VGB,,VGB,28421.0
British Virgin Islands,2013,27.312333333333335,North_America,VG,VGB,VGB,,VGB,28657.0
Bulgaria,1960,11.248083333333334,Europe,BG,BGR,BGR,,BGR,7867374.0
Bulgaria,1961,11.140916666666667,Europe,BG,BGR,BGR,,BGR,7943118.0
Bulgaria,1962,11.052166666666666,Europe,BG,BGR,BGR,,BGR,8012946.0
Bulgaria,1963,10.57175,Europe,BG,BGR,BGR,,BGR,8078145.0
Bulgaria,1964,10.332083333333333,Europe,BG,BGR,BGR,,BGR,8144340.0
Bulgaria,1965,10.278916666666666,Europe,BG,BGR,BGR,,BGR,8204168.0
Bulgaria,1966,11.668,Europe,BG,BGR,BGR,,BGR,8258057.0
Bulgaria,1967,10.667833333333334,Europe,BG,BGR,BGR,,BGR,8310226.0
Bulgaria,1968,11.008249999999999,Europe,BG,BGR,BGR,,BGR,8369603.0
Bulgaria,1969,10.3645,Europe,BG,BGR,BGR,,BGR,8434172.0
Bulgaria,1970,10.934583333333334,Europe,BG,BGR,BGR,,BGR,8489574.0
Bulgaria,1971,10.562833333333334,Europe,BG,BGR,BGR,,BGR,8536395.0
Bulgaria,1972,10.697249999999999,Europe,BG,BGR,BGR,,BGR,8576200.0
Bulgaria,1973,10.263333333333334,Europe,BG,BGR,BGR,,BGR,8620967.0
Bulgaria,1974,10.5875,Europe,BG,BGR,BGR,,BGR,8678745.0
Bulgaria,1975,11.024833333333333,Europe,BG,BGR,BGR,,BGR,8720742.0
Bulgaria,1976,9.8835,Europe,BG,BGR,BGR,,BGR,8758599.0
Bulgaria,1977,11.049999999999999,Europe,BG,BGR,BGR,,BGR,8804183.0
Bulgaria,1978,10.255833333333333,Europe,BG,BGR,BGR,,BGR,8814032.0
Bulgaria,1979,11.011416666666667,Europe,BG,BGR,BGR,,BGR,8825940.0
Bulgaria,1980,10.03725,Europe,BG,BGR,BGR,30380970883.0197,BGR,8861535.0
Bulgaria,1981,10.755083333333333,Europe,BG,BGR,BGR,31869687630.9227,BGR,8891117.0
Bulgaria,1982,10.613999999999999,Europe,BG,BGR,BGR,32613706392.5414,BGR,8917457.0
Bulgaria,1983,10.8185,Europe,BG,BGR,BGR,33732456291.6572,BGR,8939738.0
Bulgaria,1984,10.746333333333334,Europe,BG,BGR,BGR,34878160151.893,BGR,8960679.0
Bulgaria,1985,10.270583333333335,Europe,BG,BGR,BGR,35814094911.0179,BGR,8960547.0
Bulgaria,1986,10.697833333333334,Europe,BG,BGR,BGR,37321009485.9442,BGR,8958171.0
Bulgaria,1987,10.421833333333334,Europe,BG,BGR,BGR,39580615170.0295,BGR,8971359.0
Bulgaria,1988,10.758583333333334,Europe,BG,BGR,BGR,43912591617.547,BGR,8981446.0
Bulgaria,1989,11.101916666666666,Europe,BG,BGR,BGR,42467919140.2176,BGR,8876972.0
Bulgaria,1990,11.597666666666667,Europe,BG,BGR,BGR,38595958807.5266,BGR,8718289.0
Bulgaria,1991,10.180666666666665,Europe,BG,BGR,BGR,35336392994.7858,BGR,8632367.0
Bulgaria,1992,11.021749999999999,Europe,BG,BGR,BGR,32766593402.8565,BGR,8540164.0
Bulgaria,1993,10.713416666666667,Europe,BG,BGR,BGR,32281577420.0861,BGR,8472313.0
Bulgaria,1994,12.200416666666667,Europe,BG,BGR,BGR,32868460156.4271,BGR,8443591.0
